trial_id,domain,split,scenario_id,failure_mode,condition_order,condition_seed,policy_id,cohort_id,training_seed,policy_order,success,safety_event,protective_stop,limit_violation,contact_force_proxy_breach,catastrophic_event,intervention,completion_time_s,excluded,exclusion_reason,replacement_scenario_id,policy_control_started,incident_timestamp_ns,outcome_reviewer_blinded,scenario_hidden_from_training,trial_seed
real_0022_targeted_bc_104729,real,heldout,real_scenario_0022,lateral_offset,22,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,15.714935,0,,,1,,1,1,2006627011
real_0022_random_bc_130363,real,heldout,real_scenario_0022,lateral_offset,22,515151,random_bc_130363,random,130363,2,0,0,0,0,0,0,0,27.765724,0,,,1,,1,1,1195273350
real_0022_targeted_bc_130363,real,heldout,real_scenario_0022,lateral_offset,22,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,10.597531,0,,,1,,1,1,2166223339
real_0022_random_bc_155921,real,heldout,real_scenario_0022,lateral_offset,22,515151,random_bc_155921,random,155921,3,0,0,0,0,0,0,1,23.684793,0,,,1,,1,1,2030718842
real_0022_targeted_bc_155921,real,heldout,real_scenario_0022,lateral_offset,22,515151,targeted_bc_155921,targeted,155921,7,0,0,0,0,0,0,0,27.502340,0,,,1,,1,1,621572126
real_0023_baseline_bc_003,real,heldout,real_scenario_0023,nominal,23,515151,baseline_bc_003,baseline,0,2,0,1,1,0,0,0,1,24.452433,0,,,1,,1,1,3852414705
real_0023_random_bc_104729,real,heldout,real_scenario_0023,nominal,23,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,15.307614,0,,,1,,1,1,2797337490
real_0023_targeted_bc_104729,real,heldout,real_scenario_0023,nominal,23,515151,targeted_bc_104729,targeted,104729,1,1,0,0,0,0,0,0,16.410675,0,,,1,,1,1,2300291342
real_0023_random_bc_130363,real,heldout,real_scenario_0023,nominal,23,515151,random_bc_130363,random,130363,7,1,0,0,0,0,0,0,11.848001,0,,,1,,1,1,2259227662
real_0023_targeted_bc_130363,real,heldout,real_scenario_0023,nominal,23,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,13.655428,0,,,1,,1,1,534294932
real_0023_random_bc_155921,real,heldout,real_scenario_0023,nominal,23,515151,random_bc_155921,random,155921,3,0,0,0,0,0,0,0,20.830968,0,,,1,,1,1,43968697
real_0023_targeted_bc_155921,real,heldout,real_scenario_0023,nominal,23,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,14.730758,0,,,1,,1,1,2440076546
real_0024_baseline_bc_003,real,heldout,real_scenario_0024,nominal,24,515151,baseline_bc_003,baseline,0,7,1,0,0,0,0,0,0,13.267212,0,,,1,,1,1,2557971561
real_0024_random_bc_104729,real,heldout,real_scenario_0024,nominal,24,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,8.742974,0,,,1,,1,1,3614170117
real_0024_targeted_bc_104729,real,heldout,real_scenario_0024,nominal,24,515151,targeted_bc_104729,targeted,104729,3,0,0,0,0,0,0,0,26.860940,0,,,1,,1,1,4188066322
real_0024_random_bc_130363,real,heldout,real_scenario_0024,nominal,24,515151,random_bc_130363,random,130363,2,0,0,0,0,0,0,1,23.835504,0,,,1,,1,1,1642564799
real_0024_targeted_bc_130363,real,heldout,real_scenario_0024,nominal,24,515151,targeted_bc_130363,targeted,130363,6,0,0,0,0,0,0,0,27.356240,0,,,1,,1,1,4086600684
real_0024_random_bc_155921,real,heldout,real_scenario_0024,nominal,24,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,15.598607,0,,,1,,1,1,2737674843
real_0024_targeted_bc_155921,real,heldout,real_scenario_0024,nominal,24,515151,targeted_bc_155921,targeted,155921,4,0,0,0,0,0,0,0,20.599209,0,,,1,,1,1,2781787983
real_0025_baseline_bc_003,real,heldout,real_scenario_0025,compliance_edge,25,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,24.558737,0,,,1,,1,1,1624120530
real_0025_random_bc_104729,real,heldout,real_scenario_0025,compliance_edge,25,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,13.310129,0,,,1,,1,1,418376843
real_0025_targeted_bc_104729,real,heldout,real_scenario_0025,compliance_edge,25,515151,targeted_bc_104729,targeted,104729,2,0,0,0,0,0,0,0,28.752086,0,,,1,,1,1,3689093474
real_0025_random_bc_130363,real,heldout,real_scenario_0025,compliance_edge,25,515151,random_bc_130363,random,130363,6,0,0,0,0,0,0,1,28.698976,0,,,1,,1,1,927585309
real_0025_targeted_bc_130363,real,heldout,real_scenario_0025,compliance_edge,25,515151,targeted_bc_130363,targeted,130363,3,1,0,0,0,0,0,0,15.294376,0,,,1,,1,1,329632720
real_0025_random_bc_155921,real,heldout,real_scenario_0025,compliance_edge,25,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,16.278295,0,,,1,,1,1,208326727
real_0025_targeted_bc_155921,real,heldout,real_scenario_0025,compliance_edge,25,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,13.816002,0,,,1,,1,1,2208293846
real_0026_baseline_bc_003,real,heldout,real_scenario_0026,lateral_offset,26,515151,baseline_bc_003,baseline,0,5,0,0,0,0,0,0,1,19.936245,0,,,1,,1,1,2966728145
real_0026_random_bc_104729,real,heldout,real_scenario_0026,lateral_offset,26,515151,random_bc_104729,random,104729,1,1,0,0,0,0,0,0,11.859042,0,,,1,,1,1,3302179547
real_0026_targeted_bc_104729,real,heldout,real_scenario_0026,lateral_offset,26,515151,targeted_bc_104729,targeted,104729,6,0,0,0,0,0,0,0,24.641572,0,,,1,,1,1,1031144691
real_0026_random_bc_130363,real,heldout,real_scenario_0026,lateral_offset,26,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,27.724515,0,,,1,,1,1,3096812656
real_0026_targeted_bc_130363,real,heldout,real_scenario_0026,lateral_offset,26,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,14.034723,0,,,1,,1,1,2718069965
real_0026_random_bc_155921,real,heldout,real_scenario_0026,lateral_offset,26,515151,random_bc_155921,random,155921,4,0,0,0,0,0,0,0,20.023951,0,,,1,,1,1,1375501284
real_0026_targeted_bc_155921,real,heldout,real_scenario_0026,lateral_offset,26,515151,targeted_bc_155921,targeted,155921,2,0,0,0,0,0,0,0,26.978989,0,,,1,,1,1,4274999794
real_0027_baseline_bc_003,real,heldout,real_scenario_0027,lateral_offset,27,515151,baseline_bc_003,baseline,0,2,1,0,0,0,0,0,0,9.348198,0,,,1,,1,1,4068110763
real_0027_random_bc_104729,real,heldout,real_scenario_0027,lateral_offset,27,515151,random_bc_104729,random,104729,5,0,0,0,0,0,0,0,29.085619,0,,,1,,1,1,3059215573
real_0027_targeted_bc_104729,real,heldout,real_scenario_0027,lateral_offset,27,515151,targeted_bc_104729,targeted,104729,1,1,0,0,0,0,0,0,14.297295,0,,,1,,1,1,1897524474
real_0027_random_bc_130363,real,heldout,real_scenario_0027,lateral_offset,27,515151,random_bc_130363,random,130363,4,0,0,0,0,0,0,0,18.881543,0,,,1,,1,1,813689206
real_0027_targeted_bc_130363,real,heldout,real_scenario_0027,lateral_offset,27,515151,targeted_bc_130363,targeted,130363,7,0,0,0,0,0,0,0,29.994780,0,,,1,,1,1,71463814
real_0027_random_bc_155921,real,heldout,real_scenario_0027,lateral_offset,27,515151,random_bc_155921,random,155921,3,0,0,0,0,0,0,0,21.831007,0,,,1,,1,1,355572674
real_0027_targeted_bc_155921,real,heldout,real_scenario_0027,lateral_offset,27,515151,targeted_bc_155921,targeted,155921,6,0,0,0,0,0,0,0,23.953751,0,,,1,,1,1,3608105121
real_0028_baseline_bc_003,real,heldout,real_scenario_0028,compliance_edge,28,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,15.766619,0,,,1,,1,1,3083484119
real_0028_random_bc_104729,real,heldout,real_scenario_0028,compliance_edge,28,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,11.446392,0,,,1,,1,1,2517057553
real_0028_targeted_bc_104729,real,heldout,real_scenario_0028,compliance_edge,28,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,15.995294,0,,,1,,1,1,18312911
real_0028_random_bc_130363,real,heldout,real_scenario_0028,compliance_edge,28,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,13.627073,0,,,1,,1,1,1576719967
real_0028_targeted_bc_130363,real,heldout,real_scenario_0028,compliance_edge,28,515151,targeted_bc_130363,targeted,130363,4,0,0,0,0,0,0,0,20.096594,0,,,1,,1,1,3130491437
real_0028_random_bc_155921,real,heldout,real_scenario_0028,compliance_edge,28,515151,random_bc_155921,random,155921,2,0,0,0,0,0,0,0,19.260050,0,,,1,,1,1,2429667271
real_0028_targeted_bc_155921,real,heldout,real_scenario_0028,compliance_edge,28,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,17.425221,0,,,1,,1,1,1508448614
real_0029_baseline_bc_003,real,heldout,real_scenario_0029,lateral_offset,29,515151,baseline_bc_003,baseline,0,2,1,0,0,0,0,0,0,16.536936,0,,,1,,1,1,2106258058
real_0029_random_bc_104729,real,heldout,real_scenario_0029,lateral_offset,29,515151,random_bc_104729,random,104729,1,0,0,0,0,0,0,0,21.149282,0,,,1,,1,1,1051449146
real_0029_targeted_bc_104729,real,heldout,real_scenario_0029,lateral_offset,29,515151,targeted_bc_104729,targeted,104729,5,0,0,0,0,0,0,0,21.959035,0,,,1,,1,1,2517365121
real_0029_random_bc_130363,real,heldout,real_scenario_0029,lateral_offset,29,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,12.883441,0,,,1,,1,1,2617615435
real_0029_targeted_bc_130363,real,heldout,real_scenario_0029,lateral_offset,29,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,11.271195,0,,,1,,1,1,2647093982
real_0029_random_bc_155921,real,heldout,real_scenario_0029,lateral_offset,29,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,10.825797,0,,,1,,1,1,3789396139
real_0029_targeted_bc_155921,real,heldout,real_scenario_0029,lateral_offset,29,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,8.830747,0,,,1,,1,1,628304742
real_0030_baseline_bc_003,real,heldout,real_scenario_0030,nominal,30,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,10.751904,0,,,1,,1,1,2802060876
real_0030_random_bc_104729,real,heldout,real_scenario_0030,nominal,30,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,14.415209,0,,,1,,1,1,2941543586
real_0030_targeted_bc_104729,real,heldout,real_scenario_0030,nominal,30,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,10.661858,0,,,1,,1,1,2026833044
real_0030_random_bc_130363,real,heldout,real_scenario_0030,nominal,30,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,24.163047,0,,,1,,1,1,3416180164
real_0030_targeted_bc_130363,real,heldout,real_scenario_0030,nominal,30,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,13.522515,0,,,1,,1,1,2273367413
real_0030_random_bc_155921,real,heldout,real_scenario_0030,nominal,30,515151,random_bc_155921,random,155921,1,0,0,0,0,0,0,0,22.592595,0,,,1,,1,1,1521096962
real_0030_targeted_bc_155921,real,heldout,real_scenario_0030,nominal,30,515151,targeted_bc_155921,targeted,155921,2,0,0,0,0,0,0,0,22.042010,0,,,1,,1,1,3611848766
real_0031_baseline_bc_003,real,heldout,real_scenario_0031,compliance_edge,31,515151,baseline_bc_003,baseline,0,5,1,0,0,0,0,0,0,10.296638,0,,,1,,1,1,262094164
real_0031_random_bc_104729,real,heldout,real_scenario_0031,compliance_edge,31,515151,random_bc_104729,random,104729,4,0,0,0,0,0,0,0,23.292248,0,,,1,,1,1,4288806852
real_0031_targeted_bc_104729,real,heldout,real_scenario_0031,compliance_edge,31,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,15.101860,0,,,1,,1,1,3407726324
real_0031_random_bc_130363,real,heldout,real_scenario_0031,compliance_edge,31,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,12.376286,0,,,1,,1,1,2877552374
real_0031_targeted_bc_130363,real,heldout,real_scenario_0031,compliance_edge,31,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,17.303219,0,,,1,,1,1,877260896
real_0031_random_bc_155921,real,heldout,real_scenario_0031,compliance_edge,31,515151,random_bc_155921,random,155921,2,1,0,0,0,0,0,0,11.874317,0,,,1,,1,1,3480769808
real_0031_targeted_bc_155921,real,heldout,real_scenario_0031,compliance_edge,31,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,15.340062,0,,,1,,1,1,2348636212
real_0032_baseline_bc_003,real,heldout,real_scenario_0032,lateral_offset,32,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,16.040075,0,,,1,,1,1,326372220
real_0032_random_bc_104729,real,heldout,real_scenario_0032,lateral_offset,32,515151,random_bc_104729,random,104729,2,0,0,0,0,0,0,1,19.503038,0,,,1,,1,1,345318248
real_0032_targeted_bc_104729,real,heldout,real_scenario_0032,lateral_offset,32,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,11.418586,0,,,1,,1,1,2581193783
real_0032_random_bc_130363,real,heldout,real_scenario_0032,lateral_offset,32,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,11.741693,0,,,1,,1,1,3427861690
real_0032_targeted_bc_130363,real,heldout,real_scenario_0032,lateral_offset,32,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,11.661057,0,,,1,,1,1,2271201449
real_0032_random_bc_155921,real,heldout,real_scenario_0032,lateral_offset,32,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,9.018445,0,,,1,,1,1,173153348
real_0032_targeted_bc_155921,real,heldout,real_scenario_0032,lateral_offset,32,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,15.722422,0,,,1,,1,1,2012897398
real_0033_baseline_bc_003,real,heldout,real_scenario_0033,high_friction,33,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,28.775659,0,,,1,,1,1,3772233049
real_0033_random_bc_104729,real,heldout,real_scenario_0033,high_friction,33,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,8.936935,0,,,1,,1,1,262793254
real_0033_targeted_bc_104729,real,heldout,real_scenario_0033,high_friction,33,515151,targeted_bc_104729,targeted,104729,6,0,0,0,0,0,0,0,25.260652,0,,,1,,1,1,3763739646
real_0033_random_bc_130363,real,heldout,real_scenario_0033,high_friction,33,515151,random_bc_130363,random,130363,5,0,1,0,1,0,0,0,18.993835,0,,,1,,1,1,3282271109
real_0033_targeted_bc_130363,real,heldout,real_scenario_0033,high_friction,33,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,14.630662,0,,,1,,1,1,3243279677
real_0033_random_bc_155921,real,heldout,real_scenario_0033,high_friction,33,515151,random_bc_155921,random,155921,3,0,0,0,0,0,0,0,19.485124,0,,,1,,1,1,803264651
real_0033_targeted_bc_155921,real,heldout,real_scenario_0033,high_friction,33,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,16.750218,0,,,1,,1,1,968433995
real_0034_baseline_bc_003,real,heldout,real_scenario_0034,high_friction,34,515151,baseline_bc_003,baseline,0,6,0,0,0,0,0,0,0,21.678014,0,,,1,,1,1,4047083426
real_0034_random_bc_104729,real,heldout,real_scenario_0034,high_friction,34,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,14.498781,0,,,1,,1,1,3381774072
real_0034_targeted_bc_104729,real,heldout,real_scenario_0034,high_friction,34,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,10.157945,0,,,1,,1,1,1225097159
real_0034_random_bc_130363,real,heldout,real_scenario_0034,high_friction,34,515151,random_bc_130363,random,130363,4,0,0,0,0,0,0,1,20.825410,0,,,1,,1,1,2995387802
real_0034_targeted_bc_130363,real,heldout,real_scenario_0034,high_friction,34,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,13.608083,0,,,1,,1,1,2228842071
real_0034_random_bc_155921,real,heldout,real_scenario_0034,high_friction,34,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,8.317007,0,,,1,,1,1,3068733291
real_0034_targeted_bc_155921,real,heldout,real_scenario_0034,high_friction,34,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,9.185541,0,,,1,,1,1,189934832
real_0035_baseline_bc_003,real,heldout,real_scenario_0035,nominal,35,515151,baseline_bc_003,baseline,0,5,1,0,0,0,0,0,0,14.332952,0,,,1,,1,1,847891939
real_0035_random_bc_104729,real,heldout,real_scenario_0035,nominal,35,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,12.499668,0,,,1,,1,1,2823570164
real_0035_targeted_bc_104729,real,heldout,real_scenario_0035,nominal,35,515151,targeted_bc_104729,targeted,104729,1,0,0,0,0,0,0,0,21.265319,0,,,1,,1,1,3119287096
real_0035_random_bc_130363,real,heldout,real_scenario_0035,nominal,35,515151,random_bc_130363,random,130363,4,1,0,0,0,0,0,0,17.519529,0,,,1,,1,1,13878801
real_0035_targeted_bc_130363,real,heldout,real_scenario_0035,nominal,35,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,8.754398,0,,,1,,1,1,1315164436
real_0035_random_bc_155921,real,heldout,real_scenario_0035,nominal,35,515151,random_bc_155921,random,155921,2,0,0,0,0,0,0,0,18.935564,0,,,1,,1,1,2969222849
real_0035_targeted_bc_155921,real,heldout,real_scenario_0035,nominal,35,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,11.597931,0,,,1,,1,1,632442353
real_0036_baseline_bc_003,real,heldout,real_scenario_0036,high_friction,36,515151,baseline_bc_003,baseline,0,4,1,0,0,0,0,0,0,10.148249,0,,,1,,1,1,3418516480
real_0036_random_bc_104729,real,heldout,real_scenario_0036,high_friction,36,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,10.522438,0,,,1,,1,1,475638172
real_0036_targeted_bc_104729,real,heldout,real_scenario_0036,high_friction,36,515151,targeted_bc_104729,targeted,104729,6,0,0,0,0,0,0,0,26.360876,0,,,1,,1,1,2709288433
real_0036_random_bc_130363,real,heldout,real_scenario_0036,high_friction,36,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,27.895445,0,,,1,,1,1,2235248374
real_0036_targeted_bc_130363,real,heldout,real_scenario_0036,high_friction,36,515151,targeted_bc_130363,targeted,130363,1,0,0,0,0,0,0,0,19.477817,0,,,1,,1,1,684132657
real_0036_random_bc_155921,real,heldout,real_scenario_0036,high_friction,36,515151,random_bc_155921,random,155921,2,0,0,0,0,0,0,1,25.036603,0,,,1,,1,1,2636595054
real_0036_targeted_bc_155921,real,heldout,real_scenario_0036,high_friction,36,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,15.434097,0,,,1,,1,1,110871380
real_0037_baseline_bc_003,real,heldout,real_scenario_0037,high_friction,37,515151,baseline_bc_003,baseline,0,4,1,0,0,0,0,0,0,16.166259,0,,,1,,1,1,2307272306
real_0037_random_bc_104729,real,heldout,real_scenario_0037,high_friction,37,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,15.556452,0,,,1,,1,1,3580624491
real_0037_targeted_bc_104729,real,heldout,real_scenario_0037,high_friction,37,515151,targeted_bc_104729,targeted,104729,5,0,0,0,0,0,0,0,24.555242,0,,,1,,1,1,3826922813
real_0037_random_bc_130363,real,heldout,real_scenario_0037,high_friction,37,515151,random_bc_130363,random,130363,7,1,0,0,0,0,0,0,17.883195,0,,,1,,1,1,3318553383
real_0037_targeted_bc_130363,real,heldout,real_scenario_0037,high_friction,37,515151,targeted_bc_130363,targeted,130363,1,0,0,0,0,0,0,0,27.709389,0,,,1,,1,1,1755635106
real_0037_random_bc_155921,real,heldout,real_scenario_0037,high_friction,37,515151,random_bc_155921,random,155921,6,0,0,0,0,0,0,0,29.615891,0,,,1,,1,1,3440228837
real_0037_targeted_bc_155921,real,heldout,real_scenario_0037,high_friction,37,515151,targeted_bc_155921,targeted,155921,3,1,0,0,0,0,0,0,9.553167,0,,,1,,1,1,2148527456
real_0038_baseline_bc_003,real,heldout,real_scenario_0038,lateral_offset,38,515151,baseline_bc_003,baseline,0,1,1,0,0,0,0,0,0,13.506706,0,,,1,,1,1,624805118
real_0038_random_bc_104729,real,heldout,real_scenario_0038,lateral_offset,38,515151,random_bc_104729,random,104729,2,0,0,0,0,0,0,0,27.805333,0,,,1,,1,1,1938547659
real_0038_targeted_bc_104729,real,heldout,real_scenario_0038,lateral_offset,38,515151,targeted_bc_104729,targeted,104729,3,0,0,0,0,0,0,0,28.117399,0,,,1,,1,1,629039051
real_0038_random_bc_130363,real,heldout,real_scenario_0038,lateral_offset,38,515151,random_bc_130363,random,130363,5,0,0,0,0,0,0,1,27.094716,0,,,1,,1,1,579310578
real_0038_targeted_bc_130363,real,heldout,real_scenario_0038,lateral_offset,38,515151,targeted_bc_130363,targeted,130363,6,0,0,0,0,0,0,1,27.798514,0,,,1,,1,1,980509937
real_0038_random_bc_155921,real,heldout,real_scenario_0038,lateral_offset,38,515151,random_bc_155921,random,155921,7,1,0,0,0,0,0,0,16.517237,0,,,1,,1,1,2492714658
real_0038_targeted_bc_155921,real,heldout,real_scenario_0038,lateral_offset,38,515151,targeted_bc_155921,targeted,155921,4,0,0,0,0,0,0,0,28.627917,0,,,1,,1,1,3762139691
real_0039_baseline_bc_003,real,heldout,real_scenario_0039,lateral_offset,39,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,14.766061,0,,,1,,1,1,1181007199
real_0039_random_bc_104729,real,heldout,real_scenario_0039,lateral_offset,39,515151,random_bc_104729,random,104729,5,0,0,0,0,0,0,1,18.653762,0,,,1,,1,1,2319665931
real_0039_targeted_bc_104729,real,heldout,real_scenario_0039,lateral_offset,39,515151,targeted_bc_104729,targeted,104729,6,0,0,0,0,0,0,0,21.809871,0,,,1,,1,1,2544171496
real_0039_random_bc_130363,real,heldout,real_scenario_0039,lateral_offset,39,515151,random_bc_130363,random,130363,1,0,0,0,0,0,0,0,18.947376,0,,,1,,1,1,421802504
real_0039_targeted_bc_130363,real,heldout,real_scenario_0039,lateral_offset,39,515151,targeted_bc_130363,targeted,130363,4,0,0,0,0,0,0,0,28.854373,0,,,1,,1,1,3503119721
real_0039_random_bc_155921,real,heldout,real_scenario_0039,lateral_offset,39,515151,random_bc_155921,random,155921,2,0,0,0,0,0,0,0,19.618990,0,,,1,,1,1,1368248716
real_0039_targeted_bc_155921,real,heldout,real_scenario_0039,lateral_offset,39,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,10.658378,0,,,1,,1,1,146613021
real_0040_baseline_bc_003,real,heldout,real_scenario_0040,nominal,40,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,29.947507,0,,,1,,1,1,1904531299
real_0040_random_bc_104729,real,heldout,real_scenario_0040,nominal,40,515151,random_bc_104729,random,104729,5,0,0,0,0,0,0,0,23.066594,0,,,1,,1,1,2261071047
